source,target,legal_entity,BLEU,METEOR,COMET,term
The second Member State may require the family members concerned to present with their application for a residence permit:,"Der zweite Mitgliedstaat kann von den Familienangehörigen des langfristig Aufenthaltsberechtigten verlangen, ihrem Antrag auf Erteilung eines Aufenthaltstitels Folgendes beizufügen:","state, member, residence, permit, family",0.009160285722098505,0.023923444976076555,0.9564482569694519,family
Entry and residence of family members,Einreise und Aufenthalt der Familienangehörigen,"residence, family, entry",0.0,0.0,0.9801684021949768,family
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",0.009134423666564471,0.03401360544217687,0.9717233180999756,family
If the spouse is the holding manager he or she is entered under L/1(a).,"Ist der Ehegatte der Betriebsleiter, wird er unter L/1 a) erfasst.",holding,0.027166383723579154,0.2191840277777778,0.9715588688850403,holding
"the identification code of the holding of destination or of the next keeper of the animals or, when animals are moved to a slaughterhouse, the identification code or the name and location of the slaughterhouse, or, in the event of transhumance, the place of destination,","Kenncode des Bestimmungsbetriebs oder des nächsten Tierhalters oder, wenn die Tiere zu einem Schlachthof verbracht werden, Kenncode oder Name und Standort des Schlachthofs, oder - bei Wanderhaltung - Bestimmungsort,","holding, code",0.005081835741365613,0.07183908045977011,0.9287891387939453,holding
"the address of the holding and the geographical coordinates or equivalent indication of the geographical location of the holding,",Anschrift und geografische Koordinaten oder gleichwertige Angaben zur Standortermittlung des Betriebs;,"holding, equivalent",0.0,0.0,0.9730934500694275,holding
«transferor» means the farmer whose holding is transferred to another farmer;,"ist der ""Übergeber"" der Betriebsinhaber, dessen Betrieb an einen anderen Betriebsinhaber übertragen wird;",holding,0.011528573345940266,0.029940119760479045,0.9354984164237976,holding
"Where a financial conglomerate is headed by a mixed financial holding company, the sectoral rules regarding intra-group transactions of the most important financial sector in the financial conglomerate shall apply to that sector as a whole, including the mixed financial holding company.","Steht an der Spitze eines Finanzkonglomerats eine gemischte Finanzholdinggesellschaft, so gelten in Bezug auf gruppeninterne Transaktionen für die gesamte Branche, einschließlich der gemischten Finanzholdinggesellschaft, die branchenspezifischen Vorschriften der im Finanzkonglomerat am stärksten vertretenen Finanzbranche.","holding, rules, company",0.005783214009218943,0.0516795865633075,0.9445171356201172,holding
"The coordinator shall set up a pool, which shall contain all the slots not allocated on the basis of Article 8(2) and 8(4).","Der Koordinator richtet einen Pool ein, der alle nicht nach Artikel 8 Absätze 2 und 4 zugewiesenen Zeitnischen umfasst.","article, set",0.009020544569112136,0.1590909090909091,0.938571035861969,set
This set always includes the activityChangeInfo coding the driver status at 00.00.,Dieser Datensatz enthält stets auch den ActivityChangeInfo-Wert für den Fahrerstatus um 0.00 Uhr.,"status, set",0.014386773665469615,0.03597122302158273,0.9538083672523499,set
That amount shall be off-set against aid payments under the bovine aid schemes to which the farmer is entitled in the context of applications he lodges in the course of the three calendar years following the calendar year of the finding.,"Dieser Betrag wird mit den Beihilfezahlungen im Rahmen der Beihilferegelungen für Rinder verrechnet, auf die der Betriebsinhaber während der auf das Kalenderjahr der Feststellung folgenden drei Kalenderjahre Anspruch hat.","calendar, finding, set",0.004392487796991638,0.015576323987538939,0.9423606991767883,set
"it is also necessary to set out the rules and procedures to be followed during the investigation, in particular the rules whereby interested parties are to make themselves known, present their views and submit information within specified time limits, if such views and information are to be taken into account;","Es ist ebenfalls angezeigt, die Regeln und Verfahren festzulegen, die bei einer Untersuchung zu befolgen sind, insbesondere die Regeln, nach denen sich Betroffene innerhalb bestimmter Fristen melden, ihre Auffassungen darlegen und Informationen vorlegen sollen, damit diese Auffassungen und Informationen berücksichtigt werden können.","make, submit, investigation, rules, set, information, account",0.004458815748575231,0.030303030303030307,0.9284231066703796,set
"For bluefin tuna this tolerance limit is set at 10 % of the number of fish per landing of the total bluefin tuna catches or their equivalent in percentage in weight.""","Im Fall von Rotem Thun wird diese Obergrenze auf einen zahlenmäßigen Anteil von 10 % der angelandeten Gesamtmengen an Rotem Thun oder einen äquivalenten Anteil in Gewicht festgesetzt.""","equivalent, set",0.01786336545684448,0.14719471947194718,0.9289384484291077,set
Measures decided on by the Commission may be referred to the Council by any Member State within a week from the date on which they were notified.,"Jeder Mitgliedstaat kann den Rat innerhalb einer Woche ab dem Zeitpunkt, zu dem ihm der Beschluss der Kommission mitgeteilt worden ist, mit diesem Beschluss befassen.","member, commission, state",0.006716472052354862,0.017857142857142856,0.9470723867416382,commission
New Zealand has sent the Commission information relating to the new issuing body.,Neuseeland hat der Kommission die Angaben über die neue lizenzerteilende Stelle übermittelt.,"commission, information",0.01428363257865929,0.03816793893129772,0.9647675156593323,commission
"After consulting the Commission,",nach Anhörung der Kommission -,commission,0.0,0.0,0.9598471522331238,commission
"France and each of the other Member States or the competent authorities of France and each of the other Member States may, having received the Opinion of the Administrative Commission, agree to introduce other methods of determining the lump-sum.",FRANKREICH UND JEDER DER ANDEREN MITGLIEDSTAATEN ODER DIE ZUSTÄNDIGEN BEHÖRDEN FRANKREICHS UND JEDER DER ANDEREN MITGLIEDSTAATEN KÖNNEN NACH STELLUNGNAHME DER VERWALTUNGSKOMMISSION ANDERE VERFAHREN FÜR DIE FESTSETZUNG DIESES PAUSCHBETRAGS VEREINBAREN.,"member, commission, opinion, competent",0.004392487796991638,0.016025641025641024,0.8889893293380737,commission
"On application by a Member State, by the Commission or by an organisation set up at Community level and registered by the Commission, a compulsory licence may be granted, either to a category of persons satisfying specific requirements, or to anyone in one or more Member States or throughout the Community.","Auf Antrag eines Mitgliedstaats, der Kommission oder einer auf Gemeinschaftsebene arbeitenden Organisation, die von der Kommission registriert ist, kann eine Zwangslizenz entweder einer Gruppe von Personen, die bestimmte Voraussetzungen erfuellen, oder einem Einzelnen innerhalb eines oder mehrerer Mitgliedstaaten oder gemeinschaftsweit gewährt werden.","member, set, commission, state",0.004880197685284189,0.06147540983606558,0.9307515025138855,commission
"The measures provided for in this Decision are in accordance with the opinion of the Programme Committee issued,",Die in diesem Beschluss vorgesehenen Maßnahmen entsprechen der Stellungnahme des Programmausschusses -,"opinion, decision",0.010182425646195498,0.03937007874015748,0.9581519961357117,decision
"The measures provided for in this Decision are in accordance with the opinion of the Standing Committee on Seeds and Propagating Material for Agriculture, Horticulture and Forestry,","Die in dieser Entscheidung vorgesehenen Maßnahmen entsprechen der Stellungnahme des Ständigen Ausschusses für das landwirtschaftliche, gartenbauliche und forstliche Saat- und Pflanzgutwesen -","material, opinion, agriculture, standing, decision",0.007696339439306161,0.04237288135593221,0.9313684701919556,decision
Decision to have recourse to this right has to be communicated to the IMO.,"Die Entscheidung, von diesem Recht Gebrauch zu machen, ist der IMO mitzuteilen.","recourse, decision, right",0.015718877363021206,0.06666666666666667,0.970767617225647,decision
"Schengen Executive Committee Decision (SCH/Com-ex (94) 2) of 26 April 1994, and",der Beschluss (SCH/Com-ex (94) 2) des Schengener Exekutivausschusses vom 26. April 1994 und,decision,0.3730681942041991,0.5997506810102037,0.9621352553367615,decision
Diagnosis of SVD must be carried out in accordance with Decision 2000/428/EC.,Die Diagnose der VSK erfolgt nach Maßgabe der Entscheidung 2000/428/EG der Kommission.,decision,0.01553712569276035,0.038461538461538464,0.9645935297012329,decision
Commission Regulation (EC) No 2132/2003 of 4 December 2003 amending Regulation (EC) No 2799/1999 laying down detailed rules for applying Regulation (EC) No 1255/1999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder,Verordnung (EG) Nr. 2132/2003 der Kommission vom 4. Dezember 2003 zur Änderung der Verordnung (EG) Nr. 2799/1999 mit Durchführungsvorschriften zur Verordnung (EG) Nr. 1255/1999 des Rates hinsichtlich der Gewährung einer Beihilfe für Magermilch und Magermilchpulver für Futterzwecke und des Verkaufs dieses Magermilchpulvers,"regulation, grant, sale, rules, commission",0.006289893946162305,0.10556621880998082,0.9371534585952759,regulation
"supply immediately any information which would facilitate compliance with this Regulation, such as accounts and amounts frozen in accordance with Article 2, to the competent authorities of the Member States listed in Annex II where they are resident or located, and shall transmit such information, directly or through these competent authorities, to the Commission;","den in Anhang II aufgeführten zuständigen Behörden der Mitgliedstaaten, in denen sie ihren Sitz oder eine Niederlassung haben, sowie der Kommission - direkt oder über diese zuständigen Behörden - unverzüglich alle Informationen zu übermitteln, die die Einhaltung dieser Verordnung erleichtern würden, z. B. Informationen über gemäß Artikel 2 eingefrorene Konten und Guthaben;","regulation, listed, member, article, resident, commission, competent, information",0.005266039344377937,0.07731958762886598,0.9274613857269287,regulation
"The Agency may cooperate with the aeronautical authorities of third countries and the international organisations competent in matters covered by this Regulation in the framework of working arrangements concluded with those bodies, in accordance with the relevant provisions of the Treaty.","Die Agentur kann mit den Luftfahrtbehörden von Drittländern und den internationalen Organisationen, die für von dieser Verordnung erfasste Bereiche zuständig sind, im Rahmen von Arbeitsvereinbarungen mit diesen Stellen im Einklang mit den einschlägigen Bestimmungen des Vertrags zusammenarbeiten.","treaty, regulation, agency, competent, relevant",0.005097615802300061,0.02481389578163772,0.9357160925865173,regulation
"the complete dossier is submitted within the time period specified in Annex V to this Regulation for the product type concerned, together with the summary dossier referred to in Article 11(1)(b) of Directive 98/8/EC and defined in Annex IV to this Regulation.","die vollständigen Unterlagen innerhalb der in Anhang V der vorliegenden Verordnung für die betreffende Produktart gesetzten Frist, einschließlich der in Artikel 11 Absatz 1 Buchstabe b) der Richtlinie 98/8/EG genannten und in Anhang IV der vorliegenden Verordnung definierten Zusammenfassung der Unterlagen, übermittelt werden.","article, regulation",0.011877413503212092,0.14519595338353744,0.9291460514068604,regulation
Commission Regulation (EC) No 47/2003 of 10 January 2003 amending Annex I to Council Regulation (EC) No 2200/96,Verordnung (EG) Nr. 47/2003 der Kommission vom 10. Januar 2003 zur Änderung von Anhang I der Verordnung (EG) Nr. 2200/96 des Rates,"commission, regulation",0.010946357466256391,0.1590106007067138,0.9674302935600281,regulation
Ships using port facilities may be subject to the port State control inspections and additional control measures outlined in regulation XI-2/9.,"Schiffe, die Hafenanlagen nutzen, können Kontrollbesichtigungen durch den Hafenstaat und zusätzlichen Kontrollmaßnahmen nach Regel XI-2/9 unterliegen.","control, regulation, state",0.010331208012220438,0.05181347150259068,0.9508150815963745,control
"Provided that they respect the minimum levels of taxation prescribed by this Directive and that they are compatible with Community law, differentiated rates of taxation may be applied by Member States, under fiscal control, in the following cases:","Die Mitgliedstaaten können unter Steueraufsicht gestaffelte Steuersätze anwenden, soweit diese die in dieser Richtlinie vorgesehenen Mindeststeuerbeträge nicht unterschreiten und mit dem Gemeinschaftsrecht vereinbar sind, und zwar in den folgenden Fällen:","law, member, control",0.006211915815063893,0.058997050147492625,0.9475415349006653,control
Minimum control rate,Mindestkontrollsatz,control,0.0,0.0,0.9938167929649353,control
Control is the power to govern the financial and operating policies of an enterprise so as to obtain benefits from its activities.,"Beherrschung ist die Möglichkeit, die Finanz- und Geschäftspolitik eines Unternehmens zu bestimmen, um aus dessen Tätigkeiten Nutzen zu ziehen.",control,0.008282282660969604,0.022624434389140267,0.9554542303085327,control
"Regulation XI-2/9.2 applies control measures to ensure compliance to ships intending to enter a port of another Contracting Government and introduces an entirely different concept of control within chapter XI-2, applying to security only.","Regel XI-2/9.2 wendet Kontrollmaßnahmen zur Sicherstellung der Einhaltung der Vorschriften auf Schiffe an, die in einen Hafen einer anderen Vertragsregierung einzulaufen beabsichtigen, und führt ein völlig anderes Kontrollkonzept innerhalb von Kapitel XI-2 ein, das sich nur auf die Gefahrenabwehr bezieht.","control, security, regulation, government",0.006175068302681508,0.05787037037037038,0.9222825169563293,control
whereas such compensation is to operate from 1 January 1971;,dieser Ausgleich muß ab 1. Januar 1971 erfolgen;,compensation,0.024808415001701823,0.14851485148514848,0.9865224957466125,compensation
Compensation shall be payable from 1 January 1971.,Der Ausgleich ist ab 1. Januar 1971 zu leisten.,"payable, compensation",0.025271148634948993,0.13888888888888887,0.983703076839447,compensation
Compensation payments shall be made on a regular basis with regard to a given period of time in the past.,Die Ausgleichszahlungen werden regelmäßig für einen bestimmten Zeitraum in der Vergangenheit geleistet.,compensation,0.010862721615727716,0.07246376811594203,0.9719746112823486,compensation
"Witnesses entitled to reimbursement under paragraph 2 shall also be entitled to appropriate compensation for loss of earnings, and experts shall be entitled to fees for their services.","Zeugen, die einen Erstattungsanspruch gemäß Absatz 2 geltend machen können, haben auch Anspruch auf eine angemessene Entschädigung für Verdienstausfall; Sachverständige haben Anspruch auf Vergütung ihrer Tätigkeit.","compensation, loss",0.00821807407726565,0.05000000000000001,0.9551929831504822,compensation
Equity compensation benefits may affect:,Kapitalbeteiligungsleistungen können Auswirkungen haben auf:,"equity, compensation",0.040824829046386304,0.08333333333333333,0.9812976717948914,compensation
(1)EAGGF financing : 60 % by the Guarantee Section and 40 % by the Guidance Section.,"(1)Finanzierung dieser Prämien durch den EAGFL, und zwar zu 60 v.H. durch die Abteilung Garantie und zu 40 v.H. durch die Abteilung Ausrichtung.",guarantee,0.0343773040109061,0.17624521072796934,0.9476078152656555,guarantee
"Each producer should, when placing a product on the market, provide a financial guarantee to prevent costs for the management of WEEE from orphan products from falling on society or the remaining producers.","Jeder Hersteller sollte beim Inverkehrbringen eines Produkts eine finanzielle Garantie stellen, um zu verhindern, dass die Kosten für die Entsorgung der Elektro- und Elektronik-Altgeräte aus Waisen-Produkten auf die Gesellschaft oder die übrigen Hersteller abgewälzt werden.","costs, orphan, guarantee",0.006420398608597436,0.03968253968253968,0.912976861000061,guarantee
"The shipping company or its agent shall sign a guarantee in respect of those seamen,",Die Reederei oder der Schiffsagent unterzeichnet für diese Seeleute eine Garantieerklärung.,"agent, company, guarantee",0.0,0.0,0.9654869437217712,guarantee
"The amount of the advance shall not exceed 20 % of the total cost of the investment, and its payment shall be subject to the establishment of a bank guarantee corresponding to 110 % of the amount of the advance.",Der Vorschuss darf 20 % der gesamten Investitionskosten nicht überschreiten und wird erst nach Leistung einer Banksicherheit in Höhe von 110 % des Vorschussbetrags gezahlt.,"bank, guarantee, investment, advance",0.013890266032988884,0.16159420289855073,0.9550158381462097,guarantee
the expiry date of the guarantee of that level or storage life from the date of manufacture;,Ablaufdatum der Garantie dieses Gehalts oder Haltbarkeitsdauer ab dem Herstellungsdatum;,guarantee,0.010802314890908065,0.042735042735042736,0.9563631415367126,guarantee
"Insurance and reinsurance intermediaries shall hold professional indemnity insurance covering the whole territory of the Community or some other comparable guarantee against liability arising from professional negligence, for at least EUR 1000000 applying to each claim and in aggregate EUR 1500000 per year for all claims, unless such insurance or comparable guarantee is already provided by an insurance undertaking, reinsurance undertaking or other undertaking on whose behalf the insurance or reinsurance intermediary is acting or for which the insurance or reinsurance intermediary is empowered to act or such undertaking has taken on full responsibility for the intermediary's actions.","Versicherungs- und Rückversicherungsvermittler schließen eine für das gesamte Gebiet der Gemeinschaft geltende Berufshaftpflichtversicherung oder eine andere gleichwertige, die Haftpflicht bei Verletzung beruflicher Sorgfaltspflichten abdeckende Garantie in Höhe von mindestens 1000000 EUR für jeden einzelnen Schadensfall und von 1500000 EUR für alle Schadensfälle eines Jahres ab, soweit eine solche Versicherung oder gleichwertige Garantie nicht bereits von einem Versicherungsunternehmen, Rückversicherungsunternehmen oder anderen Unternehmen gestellt wird, in dessen Namen der Versicherungs- oder Rückversicherungsvermittler handelt oder für das der Versicherungs- oder Rückversicherungsvermittler zu handeln befugt ist, oder dieses Unternehmen die uneingeschränkte Haftung für das Handeln des Vermittlers übernommen hat.","claim, indemnity, insurance, negligence, guarantee, liability, claims, act",0.0030347361272458568,0.04940711462450593,0.9282534718513489,insurance
"the application of the preceding rules shall not have the effect of producing, for the sum total of the insurance periods completed during one calendar year, a total exceeding three hundred and twelve days or fifty-two weeks or twelve months or four quarters;","SO DARF DIE ANWENDUNG DER GENANNTEN REGELN NICHT DAZU FÜHREN , DASS ALS WÄHREND EINES KALENDERJAHRS INSGESAMT ZURÜCKGELEGTE VERSICHERUNGSZEITEN MEHR ALS DREIHUNDERTZWÖLF TAGE ODER ZWEIUNDFÜNFZIG WOCHEN ODER ZWÖLF MONATE ODER VIER VIERTELJAHRE BERÜCKSICHTIGT WERDEN.","rules, insurance, calendar",0.003997395604823099,0.013850415512465372,0.8788385391235352,insurance
Limit its business activities to the business of insurance and operations directly arising therefrom to the exclusion of all other commercial business;,"ihren Gesellschaftszweck auf die Versicherungstätigkeit und auf solche Geschäfte begrenzen, die unmittelbar hiermit in Zusammenhang stehen, unter Ausschluß jeder anderen Geschäftstätigkeit;","business, insurance",0.007929899429039699,0.020920502092050205,0.9650630354881287,insurance
Insurance companies,Versicherungsgesellschaften,insurance,0.0,0.0,0.9896770715713501,insurance
"If the right to reimbursement arises under an insurance policy that exactly matches the amount and timing of some or all of the benefits payable under a defined benefit plan, the fair value of the reimbursement right is deemed to be the present value of the related obligation, as described in paragraph 54 (subject to any reduction required if the reimbursement is not recoverable in full).","Wenn die Rechte aus den Versicherungsverträgen die zugesagten Leistungen hinsichtlich ihres Betrages und ihrer Fälligkeit teilweise oder ganz kongruent abdecken, dann ist der beizulegende Zeitwert der Erstattungsansprüche annahmegemäß gleich dem Barwert der zugehörigen Verpflichtung, wie in Paragraph 54 beschrieben (vorbehaltlich jeder zu erfassenden Reduzierung, wenn der Erstattungsanspruch nicht voll erzielbar ist).","policy, payable, recoverable, insurance, right, value, obligation, benefit",0.0074019459920145365,0.10809075342465753,0.9198822379112244,insurance
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
"In the event of a polygamous marriage, where the sponsor already has a spouse living with him in the territory of a Member State, the Member State concerned shall not authorise the family reunification of a further spouse.","Lebt im Falle einer Mehrehe bereits ein Ehegatte gemeinsam mit dem Zusammenführenden im Hoheitsgebiet eines Mitgliedstaats, so gestattet der betreffende Mitgliedstaat nicht die Familienzusammenführung eines weiteren Ehegatten.","state, member, marriage, sponsor, family",0.005355924989097696,0.033112582781456956,0.9450660347938538,state
The second Member State may require the family members concerned to present with their application for a residence permit:,"Der zweite Mitgliedstaat kann von den Familienangehörigen des langfristig Aufenthaltsberechtigten verlangen, ihrem Antrag auf Erteilung eines Aufenthaltstitels Folgendes beizufügen:","state, member, residence, permit, family",0.009160285722098505,0.023923444976076555,0.9564482569694519,state
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",0.009134423666564471,0.03401360544217687,0.9717233180999756,state
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.003519816815769827,0.03,0.928630530834198,state
"In the case of a measure in the form of a grant or loan, it is normally obvious which enterprise is potentially the beneficiary for the purpose of assessing whether State aid is involved.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","beneficiary, state, grant, case, loan",0.006787181501568368,0.041666666666666664,0.9518918991088867,state
